mls,campus_number,school_district,school,rating
87753546,101912157,HOUSTON ISD,GARDEN OAKS MONTESSORI,C
87753546,101912015,HOUSTON ISD,WALTRIP HIGH SCHOOL,C
87804306,101912255,HOUSTON ISD,WEST UNIVERSITY ELEMENTARY,A
87804306,101912008,HOUSTON ISD,LAMAR HIGH SCHOOL,B
87831127,101912224,HOUSTON ISD,RED ELEMENTARY,B
87831127,101912017,HOUSTON ISD,WESTBURY HIGH SCHOOL,C
87854049,101912116,HOUSTON ISD,BRIARGROVE ELEMENTARY,B
87854049,101912009,HOUSTON ISD,WISDOM HIGH SCHOOL,C
87915488,101912170,HOUSTON ISD,HELMS ELEMENTARY,B
87915488,101912012,HOUSTON ISD,HEIGHTS HIGH SCHOOL,B
87964234,101912254,HOUSTON ISD,WESLEY ELEMENTARY,D
87964234,101912016,HOUSTON ISD,WASHINGTON B T HIGH SCHOOL,C
87992377,101912174,HOUSTON ISD,HIGHLAND HTS ELEMENTARY,D
87992377,101912016,HOUSTON ISD,WASHINGTON B T HIGH SCHOOL,C
88002613,101912479,HOUSTON ISD,SHADYDALE ELEMENTARY,C
88002613,101912477,HOUSTON ISD,NORTH FOREST HIGH SCHOOL,D
88054350,101912241,HOUSTON ISD,SINCLAIR ELEMENTARY,B
88054350,101912015,HOUSTON ISD,WALTRIP HIGH SCHOOL,C
88070214,101912110,HOUSTON ISD,BLACKSHEAR ELEMENTARY,C
88070214,101912020,HOUSTON ISD,YATES HIGH SCHOOL,D
88086540,101912192,HOUSTON ISD,LANTRIP ELEMENTARY,C
88086540,101912018,HOUSTON ISD,WHEATLEY HIGH SCHOOL,F
88099743,101912196,HOUSTON ISD,LONGFELLOW ELEMENTARY,B
88099743,101912002,HOUSTON ISD,BELLAIRE HIGH SCHOOL,B
88110699,101912116,HOUSTON ISD,BRIARGROVE ELEMENTARY,B
88110699,101912009,HOUSTON ISD,WISDOM HIGH SCHOOL,C
88112785,101912174,HOUSTON ISD,HIGHLAND HTS ELEMENTARY,D
88112785,101912016,HOUSTON ISD,WASHINGTON B T HIGH SCHOOL,C
88125478,101912108,HOUSTON ISD,BASTIAN ELEMENTARY,B
88125478,101912019,HOUSTON ISD,WORTHING HIGH SCHOOL,C
88146441,101912178,HOUSTON ISD,HORN ELEMENTARY,A
88146441,101912002,HOUSTON ISD,BELLAIRE HIGH SCHOOL,B
88183341,101912217,HOUSTON ISD,PECK ELEMENTARY,C
88183341,101912020,HOUSTON ISD,YATES HIGH SCHOOL,D
88211826,101912125,HOUSTON ISD,BURRUS ELEMENTARY,C
88211826,101912016,HOUSTON ISD,WASHINGTON B T HIGH SCHOOL,C
88259968,101912173,HOUSTON ISD,HEROD ELEMENTARY,A
88259968,101912002,HOUSTON ISD,BELLAIRE HIGH SCHOOL,B
88314975,101912116,HOUSTON ISD,BRIARGROVE ELEMENTARY,B
88314975,101912009,HOUSTON ISD,WISDOM HIGH SCHOOL,C
88417562,101912199,HOUSTON ISD,LOVETT ELEMENTARY,B
88417562,101912002,HOUSTON ISD,BELLAIRE HIGH SCHOOL,B
88433884,101912228,HOUSTON ISD,RIVER OAKS ELEMENTARY,A
88433884,101912008,HOUSTON ISD,LAMAR HIGH SCHOOL,B
88466842,101912130,HOUSTON ISD,CONDIT ELEMENTARY,A
88466842,101912002,HOUSTON ISD,BELLAIRE HIGH SCHOOL,B
88485006,101912240,HOUSTON ISD,SHERMAN ELEMENTARY,C
88485006,101912003,HOUSTON ISD,NORTHSIDE HIGH SCHOOL,C
88491541,101912215,HOUSTON ISD,PARKER ELEMENTARY,A
88491541,101912017,HOUSTON ISD,WESTBURY HIGH SCHOOL,C
88503369,101912127,HOUSTON ISD,WOODSON SCHOOL,B
88503369,101912014,HOUSTON ISD,STERLING HIGH SCHOOL,C
88604656,101912231,HOUSTON ISD,ROOSEVELT ELEMENTARY,B
88604656,101912003,HOUSTON ISD,NORTHSIDE HIGH SCHOOL,C
88651541,101912198,HOUSTON ISD,LOVE ELEMENTARY,C
88651541,101912015,HOUSTON ISD,WALTRIP HIGH SCHOOL,C
88667793,101912116,HOUSTON ISD,BRIARGROVE ELEMENTARY,B
88667793,101912009,HOUSTON ISD,WISDOM HIGH SCHOOL,C
88679724,101912182,HOUSTON ISD,JEFFERSON ELEMENTARY,B
88679724,101912012,HOUSTON ISD,HEIGHTS HIGH SCHOOL,B
88682247,101912197,HOUSTON ISD,LOOSCAN ELEMENTARY,B
88682247,101912003,HOUSTON ISD,NORTHSIDE HIGH SCHOOL,C
88694178,101912199,HOUSTON ISD,LOVETT ELEMENTARY,B
88694178,101912002,HOUSTON ISD,BELLAIRE HIGH SCHOOL,B
88700825,101912157,HOUSTON ISD,GARDEN OAKS MONTESSORI,C
88700825,101912015,HOUSTON ISD,WALTRIP HIGH SCHOOL,C
88754561,101912116,HOUSTON ISD,BRIARGROVE ELEMENTARY,B
88754561,101912009,HOUSTON ISD,WISDOM HIGH SCHOOL,C
88825189,101912273,HOUSTON ISD,ASHFORD ELEMENTARY,F
88825189,101912036,HOUSTON ISD,WESTSIDE HIGH SCHOOL,B
88925853,101912198,HOUSTON ISD,LOVE ELEMENTARY,C
88925853,101912015,HOUSTON ISD,WALTRIP HIGH SCHOOL,C
88933905,101912116,HOUSTON ISD,BRIARGROVE ELEMENTARY,B
88933905,101912009,HOUSTON ISD,WISDOM HIGH SCHOOL,C
88939558,101912170,HOUSTON ISD,HELMS ELEMENTARY,B
88939558,101912012,HOUSTON ISD,HEIGHTS HIGH SCHOOL,B
88945169,101912253,HOUSTON ISD,WALNUT BEND ELEMENTARY,C
88945169,101912036,HOUSTON ISD,WESTSIDE HIGH SCHOOL,B
89005361,101912180,HOUSTON ISD,ISAACS ELEMENTARY,F
89005361,101912018,HOUSTON ISD,WHEATLEY HIGH SCHOOL,F
89055412,101912227,HOUSTON ISD,MCNAMARA ELEMENTARY,B
89055412,101912023,HOUSTON ISD,SHARPSTOWN HIGH SCHOOL,C
89055579,101912241,HOUSTON ISD,SINCLAIR ELEMENTARY,B
89055579,101912015,HOUSTON ISD,WALTRIP HIGH SCHOOL,C
89141136,101912130,HOUSTON ISD,CONDIT ELEMENTARY,A
89141136,101912002,HOUSTON ISD,BELLAIRE HIGH SCHOOL,B
89144407,101912229,HOUSTON ISD,ROBERTS ELEMENTARY,A
89144407,101912008,HOUSTON ISD,LAMAR HIGH SCHOOL,B
89218882,101912132,HOUSTON ISD,COOP ELEMENTARY,B
89218882,101912310,HOUSTON ISD,HOUSTON MATH SCIENCE AND TECHNOLOG,C
89258732,101912204,HOUSTON ISD,MEMORIAL ELEMENTARY,A
89258732,101912008,HOUSTON ISD,LAMAR HIGH SCHOOL,B
89294987,101912058,HOUSTON ISD,GREGORY-LINCOLN ELEMENTARY,D
89294987,101912008,HOUSTON ISD,LAMAR HIGH SCHOOL,B
89343814,101912241,HOUSTON ISD,SINCLAIR ELEMENTARY,B
89343814,101912015,HOUSTON ISD,WALTRIP HIGH SCHOOL,C
89345370,101912116,HOUSTON ISD,BRIARGROVE ELEMENTARY,B
89345370,101912009,HOUSTON ISD,WISDOM HIGH SCHOOL,C
89394109,101912252,HOUSTON ISD,WAINWRIGHT ELEMENTARY,D
89394109,101912024,HOUSTON ISD,SCARBOROUGH HIGH SCHOOL,C
89444572,101912241,HOUSTON ISD,SINCLAIR ELEMENTARY,B
89444572,101912015,HOUSTON ISD,WALTRIP HIGH SCHOOL,C
89468768,101912133,HOUSTON ISD,CORNELIUS ELEMENTARY,A
89468768,101912014,HOUSTON ISD,STERLING HIGH SCHOOL,C
89485564,101912188,HOUSTON ISD,KENNEDY ELEMENTARY,C
89485564,101912016,HOUSTON ISD,WASHINGTON B T HIGH SCHOOL,C
89520042,101912227,HOUSTON ISD,MCNAMARA ELEMENTARY,B
89520042,101912023,HOUSTON ISD,SHARPSTOWN HIGH SCHOOL,C
89520718,101912479,HOUSTON ISD,SHADYDALE ELEMENTARY,C
89520718,101912477,HOUSTON ISD,NORTH FOREST HIGH SCHOOL,D
89556626,101912198,HOUSTON ISD,LOVE ELEMENTARY,C
89556626,101912015,HOUSTON ISD,WALTRIP HIGH SCHOOL,C
89565373,101912192,HOUSTON ISD,LANTRIP ELEMENTARY,C
89565373,101912001,HOUSTON ISD,AUSTIN HIGH SCHOOL,C
89590051,101912058,HOUSTON ISD,GREGORY-LINCOLN ELEMENTARY,D
89590051,101912012,HOUSTON ISD,HEIGHTS HIGH SCHOOL,B
89646378,101912157,HOUSTON ISD,GARDEN OAKS MONTESSORI,C
89646378,101912015,HOUSTON ISD,WALTRIP HIGH SCHOOL,C
89659628,101912249,HOUSTON ISD,TRAVIS ELEMENTARY,A
89659628,101912012,HOUSTON ISD,HEIGHTS HIGH SCHOOL,B
89672681,101912241,HOUSTON ISD,SINCLAIR ELEMENTARY,B
89672681,101912015,HOUSTON ISD,WALTRIP HIGH SCHOOL,C
89681741,101912115,HOUSTON ISD,DURHAM ELEMENTARY,C
89681741,101912015,HOUSTON ISD,WALTRIP HIGH SCHOOL,C
89696726,101912479,HOUSTON ISD,SHADYDALE ELEMENTARY,C
89696726,101912477,HOUSTON ISD,NORTH FOREST HIGH SCHOOL,D
89705970,101912228,HOUSTON ISD,RIVER OAKS ELEMENTARY,A
89705970,101912008,HOUSTON ISD,LAMAR HIGH SCHOOL,B
89720432,101912110,HOUSTON ISD,BLACKSHEAR ELEMENTARY,C
89720432,101912020,HOUSTON ISD,YATES HIGH SCHOOL,D
89724697,101912204,HOUSTON ISD,MEMORIAL ELEMENTARY,A
89724697,101912015,HOUSTON ISD,WALTRIP HIGH SCHOOL,C
89725775,101912245,HOUSTON ISD,STEVENS ELEMENTARY,D
89725775,101912015,HOUSTON ISD,WALTRIP HIGH SCHOOL,C
89739177,101912224,HOUSTON ISD,RED ELEMENTARY,B
89739177,101912017,HOUSTON ISD,WESTBURY HIGH SCHOOL,C
89775501,101912251,HOUSTON ISD,TWAIN ELEMENTARY,A
89775501,101912002,HOUSTON ISD,BELLAIRE HIGH SCHOOL,B
89799804,101912199,HOUSTON ISD,LOVETT ELEMENTARY,B
89799804,101912002,HOUSTON ISD,BELLAIRE HIGH SCHOOL,B
89842659,101912231,HOUSTON ISD,ROOSEVELT ELEMENTARY,B
89842659,101912003,HOUSTON ISD,NORTHSIDE HIGH SCHOOL,C
89846253,101912289,HOUSTON ISD,MARTINEZ C ELEMENTARY,F
89846253,101912003,HOUSTON ISD,NORTHSIDE HIGH SCHOOL,C
89893291,101912204,HOUSTON ISD,MEMORIAL ELEMENTARY,A
89893291,101912015,HOUSTON ISD,WALTRIP HIGH SCHOOL,C
89941117,101912255,HOUSTON ISD,WEST UNIVERSITY ELEMENTARY,A
89941117,101912008,HOUSTON ISD,LAMAR HIGH SCHOOL,B
89995909,101912198,HOUSTON ISD,LOVE ELEMENTARY,C
89995909,101912015,HOUSTON ISD,WALTRIP HIGH SCHOOL,C
90016901,101912172,HOUSTON ISD,HENDERSON N ELEMENTARY,B
90016901,101912018,HOUSTON ISD,WHEATLEY HIGH SCHOOL,F
90025024,101912105,HOUSTON ISD,ANDERSON ELEMENTARY,D
90025024,101912017,HOUSTON ISD,WESTBURY HIGH SCHOOL,C
90027378,101912124,HOUSTON ISD,BURNET ELEMENTARY,B
90027378,101912001,HOUSTON ISD,AUSTIN HIGH SCHOOL,C
90028601,101912172,HOUSTON ISD,HENDERSON N ELEMENTARY,B
90028601,101912018,HOUSTON ISD,WHEATLEY HIGH SCHOOL,F
90065820,101912204,HOUSTON ISD,MEMORIAL ELEMENTARY,A
90065820,101912008,HOUSTON ISD,LAMAR HIGH SCHOOL,B
90104623,101912058,HOUSTON ISD,GREGORY-LINCOLN ELEMENTARY,D
90104623,101912008,HOUSTON ISD,LAMAR HIGH SCHOOL,B
90107693,101912276,HOUSTON ISD,SHADOWBRIAR ELEMENTARY,D
90107693,101912036,HOUSTON ISD,WESTSIDE HIGH SCHOOL,B
90127975,101912233,HOUSTON ISD,RUCKER ELEMENTARY,F
90127975,101912027,HOUSTON ISD,CHAVEZ HIGH SCHOOL,C
90145351,101912169,HOUSTON ISD,HARVARD ELEMENTARY,A
90145351,101912012,HOUSTON ISD,HEIGHTS HIGH SCHOOL,B
90156782,101912241,HOUSTON ISD,SINCLAIR ELEMENTARY,B
90156782,101912015,HOUSTON ISD,WALTRIP HIGH SCHOOL,C
90165515,101912154,HOUSTON ISD,FOSTER ELEMENTARY,A
90165515,101912020,HOUSTON ISD,YATES HIGH SCHOOL,D
90208401,101912251,HOUSTON ISD,TWAIN ELEMENTARY,A
90208401,101912002,HOUSTON ISD,BELLAIRE HIGH SCHOOL,B
90209889,101912178,HOUSTON ISD,HORN ELEMENTARY,A
90209889,101912002,HOUSTON ISD,BELLAIRE HIGH SCHOOL,B
90227486,101912058,HOUSTON ISD,GREGORY-LINCOLN ELEMENTARY,D
90227486,101912008,HOUSTON ISD,LAMAR HIGH SCHOOL,B
90247441,101912114,HOUSTON ISD,BRAEBURN ELEMENTARY,B
90247441,101912002,HOUSTON ISD,BELLAIRE HIGH SCHOOL,B
90251958,101912173,HOUSTON ISD,HEROD ELEMENTARY,A
90251958,101912002,HOUSTON ISD,BELLAIRE HIGH SCHOOL,B
90298150,101912124,HOUSTON ISD,BURNET ELEMENTARY,B
90298150,101912001,HOUSTON ISD,AUSTIN HIGH SCHOOL,C
90341710,101912479,HOUSTON ISD,SHADYDALE ELEMENTARY,C
90341710,101912477,HOUSTON ISD,NORTH FOREST HIGH SCHOOL,D
90397393,101912058,HOUSTON ISD,GREGORY-LINCOLN ELEMENTARY,D
90397393,101912008,HOUSTON ISD,LAMAR HIGH SCHOOL,B
90420344,101912204,HOUSTON ISD,MEMORIAL ELEMENTARY,A
90420344,101912008,HOUSTON ISD,LAMAR HIGH SCHOOL,B
90498180,101912394,HOUSTON ISD,NEFF ELEMENTARY,C
90498180,101912023,HOUSTON ISD,SHARPSTOWN HIGH SCHOOL,C
90524755,101912120,HOUSTON ISD,BROWNING ELEMENTARY,C
90524755,101912012,HOUSTON ISD,HEIGHTS HIGH SCHOOL,B
90578605,101912204,HOUSTON ISD,MEMORIAL ELEMENTARY,A
90578605,101912012,HOUSTON ISD,HEIGHTS HIGH SCHOOL,B
90604500,101912113,HOUSTON ISD,RODERICK R PAIGE ELEMENTARY,B
90604500,101912007,HOUSTON ISD,KASHMERE HIGH SCHOOL,C
90605869,101912259,HOUSTON ISD,WILSON MONTESSORI,C
90605869,101912008,HOUSTON ISD,LAMAR HIGH SCHOOL,B
90715664,101912263,HOUSTON ISD,LAW ELEMENTARY,C
90715664,101912019,HOUSTON ISD,WORTHING HIGH SCHOOL,C
90731641,101912252,HOUSTON ISD,WAINWRIGHT ELEMENTARY,D
90731641,101912024,HOUSTON ISD,SCARBOROUGH HIGH SCHOOL,C
90763893,101912174,HOUSTON ISD,HIGHLAND HTS ELEMENTARY,D
90763893,101912016,HOUSTON ISD,WASHINGTON B T HIGH SCHOOL,C
90780937,101912120,HOUSTON ISD,BROWNING ELEMENTARY,C
90780937,101912012,HOUSTON ISD,HEIGHTS HIGH SCHOOL,B
90804488,101912192,HOUSTON ISD,LANTRIP ELEMENTARY,C
90804488,101912018,HOUSTON ISD,WHEATLEY HIGH SCHOOL,F
90834971,101912254,HOUSTON ISD,WESLEY ELEMENTARY,D
90834971,101912016,HOUSTON ISD,WASHINGTON B T HIGH SCHOOL,C
90858349,101912252,HOUSTON ISD,WAINWRIGHT ELEMENTARY,D
90858349,101912024,HOUSTON ISD,SCARBOROUGH HIGH SCHOOL,C
90882439,101912102,HOUSTON ISD,ALCOTT ELEMENTARY,B
90882439,101912019,HOUSTON ISD,WORTHING HIGH SCHOOL,C
90923327,101912229,HOUSTON ISD,ROBERTS ELEMENTARY,A
90923327,101912008,HOUSTON ISD,LAMAR HIGH SCHOOL,B
90924956,101912116,HOUSTON ISD,BRIARGROVE ELEMENTARY,B
90924956,101912009,HOUSTON ISD,WISDOM HIGH SCHOOL,C
90972940,101912188,HOUSTON ISD,KENNEDY ELEMENTARY,C
90972940,101912016,HOUSTON ISD,WASHINGTON B T HIGH SCHOOL,C
91004815,101912291,HOUSTON ISD,GALLEGOS ELEMENTARY,D
91004815,101912011,HOUSTON ISD,MILBY HIGH SCHOOL,C
91018474,101912219,HOUSTON ISD,PINEY POINT ELEMENTARY,C
91018474,101912009,HOUSTON ISD,WISDOM HIGH SCHOOL,C
91038234,101912221,HOUSTON ISD,POE ELEMENTARY,B
91038234,101912008,HOUSTON ISD,LAMAR HIGH SCHOOL,B
91045692,101912252,HOUSTON ISD,WAINWRIGHT ELEMENTARY,D
91045692,101912024,HOUSTON ISD,SCARBOROUGH HIGH SCHOOL,C
91054542,101912243,HOUSTON ISD,THOMPSON ELEMENTARY,C
91054542,101912020,HOUSTON ISD,YATES HIGH SCHOOL,D
91069542,101912228,HOUSTON ISD,RIVER OAKS ELEMENTARY,A
91069542,101912008,HOUSTON ISD,LAMAR HIGH SCHOOL,B
91091193,101912117,HOUSTON ISD,BRISCOE ELEMENTARY,C
91091193,101912001,HOUSTON ISD,AUSTIN HIGH SCHOOL,C
91094705,101912263,HOUSTON ISD,LAW ELEMENTARY,C
91094705,101912014,HOUSTON ISD,STERLING HIGH SCHOOL,C
91103772,101912292,HOUSTON ISD,CARRILLO ELEMENTARY,B
91103772,101912001,HOUSTON ISD,AUSTIN HIGH SCHOOL,C
91120112,101912263,HOUSTON ISD,LAW ELEMENTARY,C
91120112,101912019,HOUSTON ISD,WORTHING HIGH SCHOOL,C
91167715,101912219,HOUSTON ISD,PINEY POINT ELEMENTARY,C
91167715,101912009,HOUSTON ISD,WISDOM HIGH SCHOOL,C
91184041,101912116,HOUSTON ISD,BRIARGROVE ELEMENTARY,B
91184041,101912009,HOUSTON ISD,WISDOM HIGH SCHOOL,C
91249657,101912239,HOUSTON ISD,SHEARN ELEMENTARY,C
91249657,101912017,HOUSTON ISD,WESTBURY HIGH SCHOOL,C
91263123,101912135,HOUSTON ISD,CROCKETT ELEMENTARY,A
91263123,101912012,HOUSTON ISD,HEIGHTS HIGH SCHOOL,B
91278684,101912247,HOUSTON ISD,YOUNG ELEMENTARY,F
91278684,101912019,HOUSTON ISD,WORTHING HIGH SCHOOL,C
91331068,101912254,HOUSTON ISD,WESLEY ELEMENTARY,D
91331068,101912016,HOUSTON ISD,WASHINGTON B T HIGH SCHOOL,C
91369427,101912170,HOUSTON ISD,HELMS ELEMENTARY,B
91369427,101912012,HOUSTON ISD,HEIGHTS HIGH SCHOOL,B
91397839,101912157,HOUSTON ISD,GARDEN OAKS MONTESSORI,C
91397839,101912015,HOUSTON ISD,WALTRIP HIGH SCHOOL,C
91400056,101912276,HOUSTON ISD,SHADOWBRIAR ELEMENTARY,D
91400056,101912036,HOUSTON ISD,WESTSIDE HIGH SCHOOL,B
91401688,101912221,HOUSTON ISD,POE ELEMENTARY,B
91401688,101912008,HOUSTON ISD,LAMAR HIGH SCHOOL,B
91503408,101912125,HOUSTON ISD,BURRUS ELEMENTARY,C
91503408,101912016,HOUSTON ISD,WASHINGTON B T HIGH SCHOOL,C
91575672,101912221,HOUSTON ISD,POE ELEMENTARY,B
91575672,101912008,HOUSTON ISD,LAMAR HIGH SCHOOL,B
91608976,101912221,HOUSTON ISD,POE ELEMENTARY,B
91608976,101912008,HOUSTON ISD,LAMAR HIGH SCHOOL,B
91619250,101912124,HOUSTON ISD,BURNET ELEMENTARY,B
91619250,101912001,HOUSTON ISD,AUSTIN HIGH SCHOOL,C
91625558,101912204,HOUSTON ISD,MEMORIAL ELEMENTARY,A
91625558,101912015,HOUSTON ISD,WALTRIP HIGH SCHOOL,C
91701708,101912239,HOUSTON ISD,SHEARN ELEMENTARY,C
91701708,101912010,HOUSTON ISD,MADISON HIGH SCHOOL,C
91709657,101912204,HOUSTON ISD,MEMORIAL ELEMENTARY,A
91709657,101912008,HOUSTON ISD,LAMAR HIGH SCHOOL,B
91730472,101912058,HOUSTON ISD,GREGORY-LINCOLN ELEMENTARY,D
91730472,101912012,HOUSTON ISD,HEIGHTS HIGH SCHOOL,B
91767139,101912173,HOUSTON ISD,HEROD ELEMENTARY,A
91767139,101912002,HOUSTON ISD,BELLAIRE HIGH SCHOOL,B
91769534,101912156,HOUSTON ISD,FROST ELEMENTARY,B
91769534,101912014,HOUSTON ISD,STERLING HIGH SCHOOL,C
91769608,101912168,HOUSTON ISD,HARTSFIELD ELEMENTARY,D
91769608,101912020,HOUSTON ISD,YATES HIGH SCHOOL,D
91790603,101912204,HOUSTON ISD,MEMORIAL ELEMENTARY,A
91790603,101912012,HOUSTON ISD,HEIGHTS HIGH SCHOOL,B
91798094,101912241,HOUSTON ISD,SINCLAIR ELEMENTARY,B
91798094,101912015,HOUSTON ISD,WALTRIP HIGH SCHOOL,C
91822296,101912228,HOUSTON ISD,RIVER OAKS ELEMENTARY,A
91822296,101912008,HOUSTON ISD,LAMAR HIGH SCHOOL,B
91826858,101912241,HOUSTON ISD,SINCLAIR ELEMENTARY,B
91826858,101912015,HOUSTON ISD,WALTRIP HIGH SCHOOL,C
91835479,101912204,HOUSTON ISD,MEMORIAL ELEMENTARY,A
91835479,101912008,HOUSTON ISD,LAMAR HIGH SCHOOL,B
91869024,101912178,HOUSTON ISD,HORN ELEMENTARY,A
91869024,101912002,HOUSTON ISD,BELLAIRE HIGH SCHOOL,B
91907245,101912259,HOUSTON ISD,WILSON MONTESSORI,C
91907245,101912008,HOUSTON ISD,LAMAR HIGH SCHOOL,B
91909723,101912121,HOUSTON ISD,BRUCE ELEMENTARY,D
91909723,101912018,HOUSTON ISD,WHEATLEY HIGH SCHOOL,F
91921951,101912227,HOUSTON ISD,MCNAMARA ELEMENTARY,B
91921951,101912023,HOUSTON ISD,SHARPSTOWN HIGH SCHOOL,C
91994173,101912237,HOUSTON ISD,SCARBOROUGH ELEMENTARY,C
91994173,101912310,HOUSTON ISD,HOUSTON MATH SCIENCE AND TECHNOLOG,C
92005982,101912249,HOUSTON ISD,TRAVIS ELEMENTARY,A
92005982,101912012,HOUSTON ISD,HEIGHTS HIGH SCHOOL,B
92014006,101912251,HOUSTON ISD,TWAIN ELEMENTARY,A
92014006,101912008,HOUSTON ISD,LAMAR HIGH SCHOOL,B
92021622,101912204,HOUSTON ISD,MEMORIAL ELEMENTARY,A
92021622,101912015,HOUSTON ISD,WALTRIP HIGH SCHOOL,C
92104795,101912215,HOUSTON ISD,PARKER ELEMENTARY,A
92104795,101912017,HOUSTON ISD,WESTBURY HIGH SCHOOL,C
92137503,101912289,HOUSTON ISD,MARTINEZ C ELEMENTARY,F
92137503,101912003,HOUSTON ISD,NORTHSIDE HIGH SCHOOL,C
92208414,101912178,HOUSTON ISD,HORN ELEMENTARY,A
92208414,101912002,HOUSTON ISD,BELLAIRE HIGH SCHOOL,B
92214244,101912155,HOUSTON ISD,FRANKLIN ELEMENTARY,D
92214244,101912001,HOUSTON ISD,AUSTIN HIGH SCHOOL,C
92220264,101912252,HOUSTON ISD,WAINWRIGHT ELEMENTARY,D
92220264,101912024,HOUSTON ISD,SCARBOROUGH HIGH SCHOOL,C
92227738,101912196,HOUSTON ISD,LONGFELLOW ELEMENTARY,B
92227738,101912002,HOUSTON ISD,BELLAIRE HIGH SCHOOL,B
92297681,101912116,HOUSTON ISD,BRIARGROVE ELEMENTARY,B
92297681,101912009,HOUSTON ISD,WISDOM HIGH SCHOOL,C
92314040,101912473,HOUSTON ISD,HILLIARD ELEMENTARY,D
92314040,101912477,HOUSTON ISD,NORTH FOREST HIGH SCHOOL,D
92325908,101912192,HOUSTON ISD,LANTRIP ELEMENTARY,C
92325908,101912018,HOUSTON ISD,WHEATLEY HIGH SCHOOL,F
92345402,101912196,HOUSTON ISD,LONGFELLOW ELEMENTARY,B
92345402,101912002,HOUSTON ISD,BELLAIRE HIGH SCHOOL,B
92360146,101912220,HOUSTON ISD,PLEASANTVILLE ELEMENTARY,B
92360146,101912004,HOUSTON ISD,FURR HIGH SCHOOL,C
92379201,101912174,HOUSTON ISD,HIGHLAND HTS ELEMENTARY,D
92379201,101912016,HOUSTON ISD,WASHINGTON B T HIGH SCHOOL,C
92384252,101912198,HOUSTON ISD,LOVE ELEMENTARY,C
92384252,101912015,HOUSTON ISD,WALTRIP HIGH SCHOOL,C
92394239,101912170,HOUSTON ISD,HELMS ELEMENTARY,B
92394239,101912012,HOUSTON ISD,HEIGHTS HIGH SCHOOL,B
92405382,101912157,HOUSTON ISD,GARDEN OAKS MONTESSORI,C
92405382,101912015,HOUSTON ISD,WALTRIP HIGH SCHOOL,C
92409267,101912221,HOUSTON ISD,POE ELEMENTARY,B
92409267,101912008,HOUSTON ISD,LAMAR HIGH SCHOOL,B
92479478,101912256,HOUSTON ISD,WHARTON K-8 DUAL LANGUAGE ACADEMY,B
92479478,101912008,HOUSTON ISD,LAMAR HIGH SCHOOL,B
92482501,101912110,HOUSTON ISD,BLACKSHEAR ELEMENTARY,C
92482501,101912020,HOUSTON ISD,YATES HIGH SCHOOL,D
92483400,101912058,HOUSTON ISD,GREGORY-LINCOLN ELEMENTARY,D
92483400,101912008,HOUSTON ISD,LAMAR HIGH SCHOOL,B
92484278,101912116,HOUSTON ISD,BRIARGROVE ELEMENTARY,B
92484278,101912009,HOUSTON ISD,WISDOM HIGH SCHOOL,C
92503654,101912292,HOUSTON ISD,CARRILLO ELEMENTARY,B
92503654,101912001,HOUSTON ISD,AUSTIN HIGH SCHOOL,C
92576441,101912174,HOUSTON ISD,HIGHLAND HTS ELEMENTARY,D
92576441,101912016,HOUSTON ISD,WASHINGTON B T HIGH SCHOOL,C
92604832,101912198,HOUSTON ISD,LOVE ELEMENTARY,C
92604832,101912012,HOUSTON ISD,HEIGHTS HIGH SCHOOL,B
92623998,101912170,HOUSTON ISD,HELMS ELEMENTARY,B
92623998,101912015,HOUSTON ISD,WALTRIP HIGH SCHOOL,C
92687204,101912116,HOUSTON ISD,BRIARGROVE ELEMENTARY,B
92687204,101912009,HOUSTON ISD,WISDOM HIGH SCHOOL,C
92716080,101912259,HOUSTON ISD,WILSON MONTESSORI,C
92716080,101912008,HOUSTON ISD,LAMAR HIGH SCHOOL,B
92718583,101912214,HOUSTON ISD,PARK PLACE ELEMENTARY,A
92718583,101912027,HOUSTON ISD,CHAVEZ HIGH SCHOOL,C
92791912,101912224,HOUSTON ISD,RED ELEMENTARY,B
92791912,101912017,HOUSTON ISD,WESTBURY HIGH SCHOOL,C
92860569,101912395,HOUSTON ISD,HINES-CALDWELL ELEMENTARY,B
92860569,101912010,HOUSTON ISD,MADISON HIGH SCHOOL,C
92893947,101912239,HOUSTON ISD,SHEARN ELEMENTARY,C
92893947,101912010,HOUSTON ISD,MADISON HIGH SCHOOL,C
92925735,101912216,HOUSTON ISD,PATTERSON ELEMENTARY,B
92925735,101912027,HOUSTON ISD,CHAVEZ HIGH SCHOOL,C
92930439,101912259,HOUSTON ISD,WILSON MONTESSORI,C
92930439,101912008,HOUSTON ISD,LAMAR HIGH SCHOOL,B
92938808,101912173,HOUSTON ISD,HEROD ELEMENTARY,A
92938808,101912002,HOUSTON ISD,BELLAIRE HIGH SCHOOL,B
92944717,101920125,SPRING BRANCH ISD,TREASURE FOREST ELEMENTARY,F
92944717,101920005,SPRING BRANCH ISD,NORTHBROOK HIGH SCHOOL,C
92978468,101912251,HOUSTON ISD,TWAIN ELEMENTARY,A
92978468,101912008,HOUSTON ISD,LAMAR HIGH SCHOOL,B
92989512,101912204,HOUSTON ISD,MEMORIAL ELEMENTARY,A
92989512,101912012,HOUSTON ISD,HEIGHTS HIGH SCHOOL,B
93004654,101912382,HOUSTON ISD,REAGAN K-8 EDUCATIONAL CTR,C
